CustomerID,CustomerName,InvoiceCount,CustomerType,NetRevenue,AverageOrderValue,AverageBasketSize,UnitsSold
67027,Brendan Fritz,69,Repeat Customer,61283.54,888.17,17.0000,1173
84277,Timothy Shaffer,53,Repeat Customer,54334.50,1025.18,22.0000,1166
3708,Joann Cook,66,Repeat Customer,3390.57,51.37,1.0000,66
12094,Melinda Aguirre,69,Repeat Customer,13125.79,190.23,4.0000,276
34085,Cesar Rojas,73,Repeat Customer,30653.55,419.91,9.0000,657
85533,Gregory Bartlett,74,Repeat Customer,84443.69,1141.13,22.0000,1628
60339,Javier Walls,61,Repeat Customer,49827.59,816.85,16.0000,976
49017,Brett Reese,57,Repeat Customer,36685.31,643.60,13.0000,741
39383,Tommy Lynch,65,Repeat Customer,32704.99,503.15,10.0000,650
83930,Felix Boone,76,Repeat Customer,78563.79,1033.73,22.0000,1672
60993,Rachel Wilkinson,62,Repeat Customer,51259.52,826.77,16.0000,992
17239,Nicole Winters,47,Repeat Customer,12230.70,260.23,5.0000,235
73737,Renee Lloyd,64,Repeat Customer,57344.34,896.01,19.0000,1216
75468,Nakia Lawson,76,Repeat Customer,78648.30,1034.85,20.0000,1520
15903,Randy Short,67,Repeat Customer,14743.29,220.05,5.0000,335
32085,Sonja Black,55,Repeat Customer,24064.84,437.54,9.0000,495
14123,Kendrick Wang,70,Repeat Customer,11883.10,169.76,4.0000,280
9521,Irma Gomez,79,Repeat Customer,11620.75,147.10,3.0000,237
93868,Victor Roman,69,Repeat Customer,86983.41,1260.63,24.0000,1656
53267,Gordon Miller,78,Repeat Customer,58959.81,755.90,14.0000,1092
30514,Carey Elliott,80,Repeat Customer,30685.54,383.57,8.0000,640
6540,Matt Middleton,68,Repeat Customer,7390.41,108.68,2.0000,136
74333,Lynn Farmer,72,Repeat Customer,67324.21,935.06,19.0000,1368
90048,Tammi Moyer,70,Repeat Customer,80685.33,1152.65,23.0000,1610
39116,Cheryl Riggs,75,Repeat Customer,38060.69,507.48,10.0000,750
33185,Mitchell Palmer,68,Repeat Customer,31169.40,458.37,9.0000,612
25252,Vicky Landry,58,Repeat Customer,22865.20,394.23,7.0000,406
37277,Warren Graham,61,Repeat Customer,28880.70,473.45,10.0000,610
15668,Dan Osborne,71,Repeat Customer,16072.07,226.37,4.0000,284
27302,Tami Matthews,84,Repeat Customer,29055.81,345.90,7.0000,588
78534,Jorge Downs,80,Repeat Customer,75577.28,944.72,20.0000,1600
55857,Randall Forbes,67,Repeat Customer,49498.51,738.78,15.0000,1005
64956,Alan Benton,70,Repeat Customer,69363.37,990.91,17.0000,1190
53079,Stuart Booker,72,Repeat Customer,53212.92,739.07,14.0000,1008
83382,Colby Ritter,71,Repeat Customer,75587.61,1064.61,22.0000,1562
49888,Dianna Hobbs,66,Repeat Customer,38269.82,579.85,13.0000,858
89029,Terrell Russell,63,Repeat Customer,72601.37,1152.40,23.0000,1449
43571,Christian Dalton,67,Repeat Customer,42875.78,639.94,12.0000,804
79715,Simon Conner,78,Repeat Customer,64798.74,830.75,21.0000,1638
1995,Kristin Meadows,70,Repeat Customer,3591.99,51.31,1.0000,70
39434,Gabriel Dalton,64,Repeat Customer,31992.73,499.89,10.0000,640
181,Zachary Matthews,68,Repeat Customer,3357.40,49.37,1.0000,68
77611,Cheri Bray,71,Repeat Customer,66387.36,935.03,20.0000,1420
89116,Alissa Boyer,75,Repeat Customer,85648.25,1141.98,23.0000,1725
86623,Chastity Wood,59,Repeat Customer,62671.66,1062.23,22.0000,1298
23334,Maurice Holden,74,Repeat Customer,21796.51,294.55,6.0000,444
76277,Tamiko Hester,66,Repeat Customer,66728.31,1011.04,20.0000,1320
93820,Eva Johns,77,Repeat Customer,91955.06,1194.22,24.0000,1848
35835,Randi Herman,56,Repeat Customer,26854.92,479.55,10.0000,560
71212,Ivan Campos,63,Repeat Customer,61161.34,970.81,19.0000,1197
37557,Nicole Kaufman,59,Repeat Customer,26476.63,448.76,10.0000,590
67633,Owen Cook,83,Repeat Customer,75460.63,909.16,18.0000,1494
98372,Diane Henry,67,Repeat Customer,77182.54,1151.98,25.0000,1675
24826,Carlos Horn,75,Repeat Customer,28944.25,385.92,7.0000,525
98700,Christie Morgan,78,Repeat Customer,90512.17,1160.41,25.0000,1950
60487,April Mcpherson,73,Repeat Customer,54024.88,740.07,16.0000,1168
9944,Christina Patterson,79,Repeat Customer,11398.65,144.29,3.0000,237
12420,Frederick Wu,77,Repeat Customer,14330.54,186.11,4.0000,308
71738,Bridgette Kennedy,73,Repeat Customer,71223.07,975.66,19.0000,1387
900,Laura Logan,69,Repeat Customer,3731.69,54.08,1.0000,69
60282,Manuel Soto,66,Repeat Customer,49458.41,749.37,16.0000,1056
23063,Daniel Graham,64,Repeat Customer,18266.73,285.42,6.0000,384
33349,Lakisha Erickson,66,Repeat Customer,34377.49,520.87,9.0000,594
12082,Emma Stevenson,66,Repeat Customer,13723.66,207.93,4.0000,264
5396,Tiffany Morgan,72,Repeat Customer,7110.81,98.76,2.0000,144
5137,Gregory Zavala,86,Repeat Customer,7748.36,90.10,2.0000,172
51042,Andy Ross,72,Repeat Customer,43132.39,599.06,13.0000,936
20658,Kelli Alexander,48,Repeat Customer,13762.51,286.72,6.0000,288
90845,Janette Fuller,73,Repeat Customer,80965.32,1109.11,23.0000,1679
64774,Margaret Schroeder,62,Repeat Customer,56281.03,907.76,17.0000,1054
41816,Shaun Horne,67,Repeat Customer,38753.24,578.41,11.0000,737
69311,Jimmie Harrington,74,Repeat Customer,66078.86,892.96,18.0000,1332
28566,Lara Farley,66,Repeat Customer,29551.99,447.76,8.0000,528
91874,Janet Cohen,70,Repeat Customer,87339.38,1247.71,24.0000,1680
13833,Melanie Osborne,49,Repeat Customer,9531.54,194.52,4.0000,196
30333,Ernest Quinn,63,Repeat Customer,23843.67,378.47,8.0000,504
27688,Donovan Wise,63,Repeat Customer,20448.66,324.58,8.0000,504
83977,Bill Allen,74,Repeat Customer,79430.36,1073.38,22.0000,1628
3425,Sean Vasquez,70,Repeat Customer,3221.10,46.02,1.0000,70
15782,Joan Marsh,83,Repeat Customer,16607.62,200.09,4.0000,332
55668,Vickie Donaldson,79,Repeat Customer,54904.60,694.99,15.0000,1185
30192,Eileen Sanford,76,Repeat Customer,30642.97,403.20,8.0000,608
1442,Jenny Ware,65,Repeat Customer,3298.78,50.75,1.0000,65
43216,Gail Schmitt,62,Repeat Customer,35428.59,571.43,11.0000,682
88505,Alma Henderson,75,Repeat Customer,77193.48,1029.25,23.0000,1725
10902,Pedro Graves,74,Repeat Customer,11358.58,153.49,3.0000,222
56244,Terry Collins,66,Repeat Customer,48061.64,728.21,15.0000,990
40131,Clifton Gamble,74,Repeat Customer,35513.89,479.92,11.0000,814
53139,Alexander Schmidt,69,Repeat Customer,45646.41,661.54,14.0000,966
22896,Lauren Escobar,68,Repeat Customer,19610.61,288.39,6.0000,408
39944,Christian Benton,71,Repeat Customer,40279.98,567.32,11.0000,781
76609,Geoffrey Greer,71,Repeat Customer,79777.99,1123.63,20.0000,1420
70593,Gene Richard,73,Repeat Customer,77844.11,1066.36,18.0000,1314
78816,Theodore Jennings,63,Repeat Customer,55928.80,887.76,20.0000,1260
40472,Wendi Schmitt,64,Repeat Customer,36291.05,567.05,11.0000,704
16372,Suzanne Cervantes,72,Repeat Customer,17263.79,239.77,5.0000,360
65592,Terrence Hines,69,Repeat Customer,54885.33,795.44,17.0000,1173
65530,Evan Boyer,75,Repeat Customer,68579.70,914.40,17.0000,1275
83721,Garrett Stokes,82,Repeat Customer,89257.64,1088.51,22.0000,1804
81487,Mario Alexander,70,Repeat Customer,69070.27,986.72,21.0000,1470
71051,Dena Hawkins,87,Repeat Customer,78491.68,902.20,18.0000,1566
55619,Natasha Curry,76,Repeat Customer,59341.28,780.81,15.0000,1140
2975,Gina Ford,60,Repeat Customer,2713.50,45.23,1.0000,60
69820,Cedric Roberson,50,Repeat Customer,41525.00,830.50,18.0000,900
29397,Dina Duncan,70,Repeat Customer,25051.55,357.88,8.0000,560
67006,Nancy Miranda,72,Repeat Customer,57699.20,801.38,17.0000,1224
39068,Austin Brooks,70,Repeat Customer,36527.53,521.82,10.0000,700
6499,Brent Wright,58,Repeat Customer,6354.13,109.55,2.0000,116
10993,Tamiko Choi,66,Repeat Customer,10542.68,159.74,3.0000,198
68367,Amelia Bradford,58,Repeat Customer,47481.66,818.65,18.0000,1044
32799,Mathew Fox,61,Repeat Customer,26827.86,439.80,9.0000,549
24727,Julian Wallace,74,Repeat Customer,25892.43,349.90,7.0000,518
8996,Henry Whitaker,74,Repeat Customer,10060.30,135.95,3.0000,222
55956,Cary Sexton,58,Repeat Customer,42337.78,729.96,15.0000,870
43991,Yvette Hawkins,69,Repeat Customer,43659.89,632.75,12.0000,828
30091,Wayne Hamilton,85,Repeat Customer,35566.49,418.43,8.0000,680
21621,Rochelle Steele,84,Repeat Customer,27266.45,324.60,6.0000,504
88893,Tiffany Murray,64,Repeat Customer,69384.14,1084.13,23.0000,1472
22336,Randall Harper,71,Repeat Customer,20473.76,288.36,6.0000,426
93253,Grant Day,71,Repeat Customer,79173.24,1115.12,24.0000,1704
47652,Tisha Payne,79,Repeat Customer,49583.83,627.64,13.0000,1027
10912,Felix Atkinson,82,Repeat Customer,12488.33,152.30,3.0000,246
66279,Monica Schroeder,66,Repeat Customer,56727.07,859.50,17.0000,1122
67950,Arlene Velazquez,64,Repeat Customer,53529.29,836.40,18.0000,1152
24831,Susana Cooley,69,Repeat Customer,27010.94,391.46,7.0000,483
63966,Troy Liu,72,Repeat Customer,55448.56,770.12,17.0000,1224
97478,Angelica Berg,55,Repeat Customer,70733.48,1286.06,25.0000,1375
48509,Sheri Beasley,68,Repeat Customer,40808.55,600.13,13.0000,884
51402,Wanda Christian,73,Repeat Customer,48647.19,666.40,14.0000,1022
96221,Faith Wiley,79,Repeat Customer,100361.48,1270.40,25.0000,1975
63501,Dallas Hester,60,Repeat Customer,50662.73,844.38,17.0000,1020
60917,Kate Barker,68,Repeat Customer,51705.92,760.38,16.0000,1088
257,Mark Richardson,86,Repeat Customer,4310.51,50.12,1.0000,86
20698,Terry Maddox,67,Repeat Customer,20682.61,308.70,6.0000,402
43490,Janice Simpson,65,Repeat Customer,42464.77,653.30,12.0000,780
50,Tara Hernandez,74,Repeat Customer,3380.66,45.68,1.0000,74
27217,Sheryl Pace,75,Repeat Customer,26509.99,353.47,7.0000,525
30381,Tracie Ellison,74,Repeat Customer,29535.22,399.12,8.0000,592
13819,Melanie Hatfield,69,Repeat Customer,14301.29,207.27,4.0000,276
21500,Eileen Haynes,54,Repeat Customer,15267.88,282.74,6.0000,324
70594,Lamar Rocha,86,Repeat Customer,75649.18,879.64,18.0000,1548
49746,Kelli Pugh,68,Repeat Customer,41007.82,603.06,13.0000,884
29138,Randi Malone,77,Repeat Customer,30864.04,400.83,8.0000,616
83531,Kate Maddox,61,Repeat Customer,70988.95,1163.75,22.0000,1342
88856,Claude Arroyo,66,Repeat Customer,72947.47,1105.26,23.0000,1518
15218,Raul Durham,56,Repeat Customer,10367.20,185.13,4.0000,224
67614,Isaac Frye,73,Repeat Customer,76394.63,1046.50,18.0000,1314
14637,Sammy Daniel,77,Repeat Customer,16458.08,213.74,4.0000,308
34825,Perry Gross,69,Repeat Customer,30023.78,435.13,9.0000,621
10382,Bryant Peck,72,Repeat Customer,11186.37,155.37,3.0000,216
93510,Carrie Morrison,69,Repeat Customer,81338.86,1178.82,24.0000,1656
75459,Susana Hunter,72,Repeat Customer,77127.42,1071.21,20.0000,1440
43194,Alfonso Logan,67,Repeat Customer,39096.78,583.53,11.0000,737
89227,Malcolm Bradford,63,Repeat Customer,73232.93,1162.43,23.0000,1449
33835,Katrina Ramsey,68,Repeat Customer,34772.10,511.35,9.0000,612
60140,Donna Knight,73,Repeat Customer,54030.27,740.14,16.0000,1168
88100,Tommy Jensen,70,Repeat Customer,72645.58,1037.79,23.0000,1610
33784,Dion Chase,68,Repeat Customer,30433.55,447.55,9.0000,612
44990,Betsy Zhang,90,Repeat Customer,54604.33,606.71,12.0000,1080
64191,Gregory Perez,72,Repeat Customer,59199.46,822.21,17.0000,1224
68287,Luz James,83,Repeat Customer,82631.95,995.57,18.0000,1494
89318,Dion Best,61,Repeat Customer,60811.74,996.91,23.0000,1403
53856,Sabrina Buckley,59,Repeat Customer,40972.32,694.45,14.0000,826
13532,Isaac Harvey,72,Repeat Customer,13686.94,190.10,4.0000,288
4867,Eduardo Poole,73,Repeat Customer,7561.83,103.59,2.0000,146
70641,Damion Wilkinson,70,Repeat Customer,56455.75,806.51,18.0000,1260
24471,Dorothy Galloway,72,Repeat Customer,22403.91,311.17,7.0000,504
87058,Jon Petersen,81,Repeat Customer,87764.87,1083.52,23.0000,1863
12467,Shannon Sims,68,Repeat Customer,14266.10,209.80,4.0000,272
43942,Jesse Mendoza,68,Repeat Customer,37981.96,558.56,12.0000,816
2874,Tabatha Carrillo,82,Repeat Customer,3792.35,46.25,1.0000,82
89999,Brad Pittman,72,Repeat Customer,89403.80,1241.72,23.0000,1656
75074,Jonathan Obrien,91,Repeat Customer,92365.65,1015.01,20.0000,1820
837,Jorge Gardner,62,Repeat Customer,2765.05,44.60,1.0000,62
22660,Samuel May,68,Repeat Customer,18061.97,265.62,6.0000,408
96665,Ginger Crane,75,Repeat Customer,96889.34,1291.86,25.0000,1875
80533,Wanda Logan,71,Repeat Customer,74100.45,1043.67,21.0000,1491
81507,Bradley Velez,61,Repeat Customer,53390.50,875.25,21.0000,1281
77854,Erick Flowers,74,Repeat Customer,69802.95,943.28,20.0000,1480
9613,Melisa Harmon,80,Repeat Customer,12461.44,155.77,3.0000,240
95111,Latoya Yang,69,Repeat Customer,77978.47,1130.12,25.0000,1725
82841,Chris Case,65,Repeat Customer,73284.69,1127.46,21.0000,1365
13684,Jacquelyn Jennings,67,Repeat Customer,13714.97,204.70,4.0000,268
41020,Amie Zuniga,61,Repeat Customer,32951.73,540.19,11.0000,671
2712,Eva Rivers,72,Repeat Customer,3532.94,49.07,1.0000,72
86801,Johnny Rosario,83,Repeat Customer,92309.02,1112.16,22.0000,1826
17724,Darrell Jacobson,70,Repeat Customer,18136.60,259.09,5.0000,350
9790,Shanna Wolf,87,Repeat Customer,12917.82,148.48,3.0000,261
85622,Jeanette Coffey,65,Repeat Customer,60298.27,927.67,22.0000,1430
82110,Celeste Montgomery,70,Repeat Customer,71140.84,1016.30,21.0000,1470
10709,Toby Booth,71,Repeat Customer,11695.26,164.72,3.0000,213
92193,Robert Hernandez,77,Repeat Customer,90413.38,1174.20,24.0000,1848
84151,Earnest Cabrera,69,Repeat Customer,73234.67,1061.37,22.0000,1518
48388,Allyson Blevins,72,Repeat Customer,45803.48,636.16,13.0000,936
51972,Bradford Snow,62,Repeat Customer,39210.44,632.43,14.0000,868
80035,Gilberto Finley,66,Repeat Customer,67037.75,1015.72,21.0000,1386
94649,Cathy Casey,65,Repeat Customer,83049.83,1277.69,24.0000,1560
15607,Deana Bond,76,Repeat Customer,15613.85,205.45,4.0000,304
78665,Jessica Chang,89,Repeat Customer,84899.99,953.93,20.0000,1780
18216,Kirk Sweeney,67,Repeat Customer,16385.00,244.55,5.0000,335
89507,Mark Scott,67,Repeat Customer,77767.24,1160.71,23.0000,1541
79316,Jody Cowan,67,Repeat Customer,78798.45,1176.10,21.0000,1407
2171,Kelli Escobar,76,Repeat Customer,3804.80,50.06,1.0000,76
89643,Tisha Calderon,71,Repeat Customer,66584.51,937.81,23.0000,1633
7509,Paul Hebert,73,Repeat Customer,7184.25,98.41,2.0000,146
3511,Terra Snow,78,Repeat Customer,3788.56,48.57,1.0000,78
386,Kari Carson,67,Repeat Customer,3413.38,50.95,1.0000,67
42358,Harvey Nixon,85,Repeat Customer,44356.26,521.84,11.0000,935
66567,Autumn Robinson,68,Repeat Customer,57961.47,852.37,17.0000,1156
35930,Angelia Snow,67,Repeat Customer,31200.15,465.67,10.0000,670
78366,Sean Bullock,79,Repeat Customer,78362.51,991.93,20.0000,1580
6594,Renee Osborn,66,Repeat Customer,6602.35,100.04,2.0000,132
54690,Marcus Kaiser,66,Repeat Customer,46726.17,707.97,14.0000,924
67839,Leslie Dougherty,71,Repeat Customer,64369.87,906.62,18.0000,1278
84205,Owen Griffith,64,Repeat Customer,67605.34,1056.33,22.0000,1408
75634,Chanda Bush,69,Repeat Customer,69286.44,1004.15,20.0000,1380
12836,Lucas Camacho,64,Repeat Customer,13389.00,209.20,4.0000,256
10821,Jessie Ali,77,Repeat Customer,9790.54,127.15,3.0000,231
16825,Miriam Castaneda,61,Repeat Customer,15682.67,257.09,5.0000,305
52918,Jose Blackwell,65,Repeat Customer,43199.24,664.60,14.0000,910
14681,Kristina Andrade,69,Repeat Customer,13177.94,190.98,4.0000,276
1436,Priscilla Marshall,84,Repeat Customer,3687.15,43.89,1.0000,84
29116,Daniel Mooney,61,Repeat Customer,21782.34,357.09,8.0000,488
33233,Nelson Paul,62,Repeat Customer,26971.30,435.02,9.0000,558
9440,Maribel Todd,69,Repeat Customer,9695.17,140.51,3.0000,207
5849,Toby Solis,79,Repeat Customer,8203.04,103.84,2.0000,158
26687,Israel Lowe,56,Repeat Customer,18769.73,335.17,7.0000,392
47625,Orlando Sheppard,63,Repeat Customer,42497.53,674.56,13.0000,819
41385,Victoria Parsons,62,Repeat Customer,32571.22,525.34,11.0000,682
2016,Derick Prince,63,Repeat Customer,3205.71,50.88,1.0000,63
64927,Shonda Marsh,65,Repeat Customer,53647.97,825.35,17.0000,1105
2842,Alfredo Schneider,73,Repeat Customer,3829.86,52.46,1.0000,73
59638,Pamela Dillon,75,Repeat Customer,54717.53,729.57,16.0000,1200
18866,Leslie White,63,Repeat Customer,13796.06,218.99,5.0000,315
15795,Carrie Hayden,76,Repeat Customer,16341.96,215.03,4.0000,304
80671,Tammi Mills,69,Repeat Customer,64553.26,935.55,21.0000,1449
22801,Gerard Lutz,77,Repeat Customer,21241.85,275.87,6.0000,462
33512,Tiffany Stuart,71,Repeat Customer,32738.77,461.11,9.0000,639
97960,Tonia Gamble,74,Repeat Customer,95661.12,1292.72,25.0000,1850
86416,Otis Mathews,57,Repeat Customer,60705.16,1065.00,22.0000,1254
74125,Julian Mc Neil,64,Repeat Customer,63176.30,987.13,19.0000,1216
41982,Tina Garza,66,Repeat Customer,35378.35,536.04,11.0000,726
49693,Ricky Berry,82,Repeat Customer,54403.11,663.45,13.0000,1066
3744,Caroline Payne,74,Repeat Customer,3870.46,52.30,1.0000,74
4116,Cassandra Kemp,66,Repeat Customer,6378.87,96.65,2.0000,132
37503,Herbert Mills,61,Repeat Customer,31537.57,517.01,10.0000,610
48774,Shelby Cherry,63,Repeat Customer,45841.41,727.64,13.0000,819
79308,Zachary Knox,57,Repeat Customer,58150.74,1020.19,21.0000,1197
66526,Jody Becker,78,Repeat Customer,61814.73,792.50,17.0000,1326
4401,Bret Kirk,67,Repeat Customer,6694.22,99.91,2.0000,134
81814,Marcus Wall,75,Repeat Customer,76339.79,1017.86,21.0000,1575
4787,Tammi Poole,58,Repeat Customer,5665.99,97.69,2.0000,116
61841,Eduardo Morris,63,Repeat Customer,46282.07,734.64,16.0000,1008
64057,Lashonda Mendez,69,Repeat Customer,59985.92,869.36,17.0000,1173
74826,Jana Best,62,Repeat Customer,57230.58,923.07,19.0000,1178
77880,Alan Abbott,78,Repeat Customer,73672.76,944.52,20.0000,1560
71814,Spencer Fernandez,63,Repeat Customer,57554.43,913.56,19.0000,1197
56410,Randi Singh,65,Repeat Customer,46096.57,709.18,15.0000,975
96829,Rene Hamilton,79,Repeat Customer,108622.59,1374.97,25.0000,1975
96421,Claudia Wood,80,Repeat Customer,95990.47,1199.88,25.0000,2000
72458,Howard Lester,76,Repeat Customer,69781.02,918.17,19.0000,1444
93492,Charlene Allison,76,Repeat Customer,83280.96,1095.80,24.0000,1824
25183,Lara Cross,61,Repeat Customer,19140.81,313.78,7.0000,427
33914,Toby Barnett,70,Repeat Customer,26350.62,376.44,9.0000,630
13440,Donovan Young,68,Repeat Customer,12833.65,188.73,4.0000,272
3753,Tabatha Wolf,81,Repeat Customer,3891.76,48.05,1.0000,81
93811,Antoine Wu,84,Repeat Customer,93162.82,1109.08,24.0000,2016
16512,Loretta Small,62,Repeat Customer,16725.35,269.76,5.0000,310
52045,Wendell Bailey,61,Repeat Customer,38210.32,626.40,14.0000,854
3535,Lana Peters,55,Repeat Customer,2442.80,44.41,1.0000,55
52834,Angel Jordan,78,Repeat Customer,54124.54,693.90,14.0000,1092
78084,Cassie Mills,57,Repeat Customer,61645.54,1081.50,20.0000,1140
11620,Simon Moreno,61,Repeat Customer,8395.76,137.64,3.0000,183
29168,Rudy Sawyer,54,Repeat Customer,23799.39,440.73,8.0000,432
77552,Bernard Bishop,70,Repeat Customer,71482.61,1021.18,20.0000,1400
71459,Lesley Gallegos,72,Repeat Customer,62943.76,874.22,19.0000,1368
50503,Cara Lang,72,Repeat Customer,46939.02,651.93,13.0000,936
25373,Jon Terrell,70,Repeat Customer,24257.66,346.54,7.0000,490
29118,Sara Clay,64,Repeat Customer,24478.00,382.47,8.0000,512
70696,Kerri Mc Lean,63,Repeat Customer,52974.22,840.86,18.0000,1134
55834,Amber Cameron,74,Repeat Customer,51842.40,700.57,15.0000,1110
46138,Ron Harper,69,Repeat Customer,40742.02,590.46,12.0000,828
79858,Alexander Gordon,75,Repeat Customer,79824.47,1064.33,21.0000,1575
36984,Sophia Becker,77,Repeat Customer,36165.58,469.68,10.0000,770
18962,Erich Hebert,59,Repeat Customer,16333.62,276.84,5.0000,295
39761,Angelo Washington,70,Repeat Customer,40128.55,573.26,11.0000,770
94341,Lakisha Holmes,58,Repeat Customer,70183.21,1210.06,24.0000,1392
42800,Scotty Duke,68,Repeat Customer,35154.63,516.98,11.0000,748
36674,Gabrielle Adkins,66,Repeat Customer,32114.06,486.58,10.0000,660
8858,Mark Tanner,69,Repeat Customer,10302.19,149.31,3.0000,207
65151,Devin Herring,53,Repeat Customer,44979.01,848.66,17.0000,901
35443,Antonio Fernandez,69,Repeat Customer,33170.63,480.73,9.0000,621
1539,Clifford Joseph,64,Repeat Customer,3181.93,49.72,1.0000,64
13958,Leo Ramsey,84,Repeat Customer,17209.27,204.87,4.0000,336
79392,Chanda Mcfarland,70,Repeat Customer,75058.83,1072.27,21.0000,1470
16800,Virgil Fisher,70,Repeat Customer,17217.97,245.97,5.0000,350
15780,Raymond Ware,71,Repeat Customer,13490.46,190.01,4.0000,284
89063,Arlene Ayala,60,Repeat Customer,72680.03,1211.33,23.0000,1380
364,Myra Mc Daniel,65,Repeat Customer,3567.88,54.89,1.0000,65
42452,Marissa Friedman,65,Repeat Customer,38695.54,595.32,11.0000,715
32263,Jamey Wallace,67,Repeat Customer,30786.05,459.49,9.0000,603
27264,Enrique Dunlap,65,Repeat Customer,22922.99,352.66,7.0000,455
62992,Brian Dean,72,Repeat Customer,61072.47,848.23,16.0000,1152
50327,Trenton Shah,69,Repeat Customer,42935.99,622.26,13.0000,897
3730,Seth Rojas,77,Repeat Customer,4003.74,52.00,1.0000,77
91926,Evan Todd,77,Repeat Customer,103409.20,1342.98,24.0000,1848
32673,Dean Ward,68,Repeat Customer,29391.95,432.23,9.0000,612
85264,Alfred Bates,70,Repeat Customer,86985.94,1242.66,22.0000,1540
3367,Elisa Drake,67,Repeat Customer,3426.94,51.15,1.0000,67
27378,Anthony Ashley,69,Repeat Customer,24228.83,351.14,7.0000,483
46442,Virginia Woodard,58,Repeat Customer,32183.90,554.89,12.0000,696
